���authors,#formats,#genre,isbn,pubdate,title
Brian Herbert & Kevin J. Anderson,,Science-Fiction:Dune,9.78077E+12,2007-06-26T03:00:00-07:00,Hunters of Dune
Henry Petroski,,Non-fiction,9.78038E+12,1999-01-15T02:00:00-08:00,The Book on the Bookshelf
Christina Baker Kline,,Fiction,9.78006E+12,2010-06-28T17:53:20-07:00,Bird in Hand
Gabrielle Pina,,Fiction,9.78035E+12,2006-10-16T17:53:28-07:00,Chasing Sophea: A Novel
John Updike,,Fiction,9.78035E+12,2010-05-25T03:00:00-07:00,My Father's Tears: And Other Stories
Kim Stanley Robinson,,Fiction:Thriller,9.78055E+12,2005-07-25T17:53:37-07:00,Forty Signs of Rain
Kim Stanley Robinson,,Fiction:Thriller,9.78055E+12,2007-01-29T02:00:00-08:00,Fifty Degrees Below
Kim Stanley Robinson,,Fiction:Thriller,9.78055E+12,2007-02-26T16:53:58-08:00,Sixty Days and Counting
Laura Lippman,,Fantasy:Detective,9.78006E+12,2011-01-17T02:00:00-08:00,The Girl in the Green Raincoat: A Novel
Neil Russell,,Fiction:Suspense,9.78006E+12,2010-02-02T16:54:12-08:00,City of War
Winston Churchill,,History,9.7804E+12,1986-04-11T02:00:00-08:00,Their Finest Hour
Stephen King,,Horror,9.78045E+12,1992-06-04T03:00:00-07:00,Needful Things
Yiyun Li,,Fiction,9.78068E+12,2010-01-22T00:00:00-08:00,"Gold Boy, Emerald Girl"
Thaisa Frank,,Fiction:Historical,9.78158E+12,2010-11-01T03:00:00-07:00,Heidegger's Glasses: A Novel
Steve Hillard,,Fantasy,615312543,2011-01-11T02:00:00-08:00,Mirkwood: A Novel About J.R.R. Tolkien
Stephen Frey,,Fiction:Suspense,9.78035E+12,2005-03-28T02:00:00-08:00,The Chairman
Wallace Earle Stegner,,History,9.78014E+12,1992-02-29T19:55:49-08:00,Beyond the Hundredth Meridian: John Wesley Powell and the Second Opening of the West
Dave Eggers,,Fiction,9.7814E+12,2005-10-10T20:55:58-07:00,How We Are Hungry
Barbara Kingsolver & Steven L. Hopp & Camille Kingsolver,,food,9.78006E+12,2008-05-14T20:56:06-07:00,"Animal, Vegetable, Miracle: A Year of Food Life"
Kitty Kelley,,Autobiography,9.78055E+12,1987-07-31T20:56:13-07:00,His Way: The Unauthorized Biography of Frank Sinatra
Arto Paasilinna & Pico Iyer & Herbert Lomas,,Fiction:Humor,9.78014E+12,2010-12-27T19:56:20-08:00,The Year of the Hare
Peter Guralnick,,Autobiography,9.78032E+12,2005-10-17T20:56:28-07:00,Dream Boogie: The Triumph of Sam Cooke
Dave Eggers,,Fiction,9.7814E+12,2003-06-30T03:00:00-07:00,You Shall Know Our Velocity
Lavie Tidhar,,Fantasy,9.78086E+12,2010-09-27T21:08:56-07:00,The Bookman
Dawn French,,Fiction,9.78072E+12,2010-10-24T21:09:05-07:00,A Tiny Bit Marvellous
Deborah Digges,,Autobiography,9.78039E+12,2002-05-13T20:00:09-07:00,The Stardust Lounge: Stories From a Boy's Adolescence
E. B. Sledge,,History,9.78089E+12,2007-09-24T19:59:42-07:00,With the Old Breed: At Peleliu and Okinawa
Christopher Kimball,,"food, History",9.7814E+12,2010-10-04T19:59:49-07:00,Fannie's Last Supper: Re-Creating One Amazing Meal From Fannie Farmer's 1896 Cookbook
Tyler Cowen,,Politics,,2011-01-25T02:00:00-08:00,"The Great Stagnation: How America Ate All the Low-Hanging Fruit of Modern History,Got Sick, and Will (Eventually) Feel Better"
Jo Nesbo,,Fiction:Detective,9.78031E+12,2009-01-20T02:00:00-08:00,Nemesis
Earlene Fowler,,Mystery,9.78061E+12,2002-02-15T02:00:00-08:00,Goose in the Pond
Chuck Logan,,Mystery,9.78006E+12,2003-02-12T23:16:48-08:00,Absolute Zero
Chris Moriarty,,Science-Fiction,9.78055E+12,2004-11-22T23:16:33-08:00,Spin State
Carey Rockwell,,Science-Fiction,9.78145E+12,2010-05-03T00:16:43-07:00,On the Trail of the Space Pirates: A Tom Corbett Space Cadet Adventure
Andy Rooney,,Non-fiction:Humor,9.78159E+12,2009-10-26T03:00:00-07:00,Andy Rooney: 60 Years of Wisdom and Wit
Paul Roche,,classics,,2005-01-31T02:00:00-08:00,Aristophanes: The Complete Plays
Timothy Snyder,,History,9.78047E+12,2010-10-12T00:45:00-07:00,Bloodlands: Europe Between Hitler and Stalin
John Huxtable Elliott,,History,9.7803E+12,2006-04-15T03:00:00-07:00,"Empires of the Atlantic World: Britain and Spain in America, 1492-1830"
Christopher Bayly & Tim Harper,,History,9.78067E+12,2010-10-29T03:00:00-07:00,Forgotten Wars: Freedom and Revolution in Southeast Asia
Francois Rabelais & Sir Thomas Urquhart & Peter Antony Motteux,,classics,9.78142E+12,2009-01-29T02:00:00-08:00,Gargantua and Pantagruel
Michael J. Braddick,,History,9.78014E+12,2008-01-14T02:00:00-08:00,"God's Fury, England's Fire: A New History of the English Civil Wars"
Christopher M. Clark,,History,9.78067E+12,2006-01-14T02:00:00-08:00,"Iron Kingdom: The Rise and Downfall of Prussia, 1600-1947"
Alasdair Gray,,classics,9.78184E+12,2002-01-14T23:45:42-08:00,Lanark: A Life in 4 Books
Saul Friedl�_nder,,History,9.78006E+12,1998-01-15T02:00:00-08:00,"Nazi Germany and the Jews: The Years of Persecution, 1933-1939"
Saul Friedl�_nder,,History,9.78006E+12,2007-01-15T02:00:00-08:00,"The Years of Extermination: Nazi Germany and the Jews, 1939-1945"
Adrian Johns,,Non-fiction,9.78023E+12,2009-01-14T23:45:53-08:00,Piracy: The Intellectual Property Wars From Gutenberg to Gates
Norman Stone,,History,9.78047E+12,2010-05-25T00:45:59-07:00,The Atlantic and Its Enemies: A History of the Cold War
Piers Brendon,,History,9.78031E+12,2008-10-27T03:00:00-07:00,"The Decline and Fall of the British Empire, 1781-1997"
John Darwin,,History,9.78052E+12,2009-01-15T02:00:00-08:00,"The Empire Project: The Rise and Fall of the British World-System, 1830-1970"
Sam Harris,,Science,9.78144E+12,2010-10-04T03:00:00-07:00,The Moral Landscape: How Science Can Determine Human Values
Charlie Huston,,Mystery,9.78035E+12,2009-01-13T02:00:00-08:00,The Mystic Arts of Erasing All Signs of Death
Michael Blastland; Andrew Dilnot,,Non-fiction,9.78144E+12,2008-12-25T02:00:00-08:00,The Numbers Game
William Shakespeare,,classics,9.7802E+12,2005-05-20T03:00:00-07:00,William Shakespeare: The Complete Works 2nd Edition
Jerzy Kosinski,,Fiction,9.7808E+12,1995-01-14T23:46:22-08:00,The Painted Bird
Joyce Appleby & Joyce Oldham Appleby,,History,9.78039E+12,2010-01-31T23:46:31-08:00,The Relentless Revolution: A History of Capitalism
Philip Bobbitt,,History,9.78039E+12,2002-01-14T02:00:00-08:00,"The Shield of Achilles: War, Peace, and the Course of History"
Laurence C. Smith,,Science,9.78053E+12,2010-09-22T03:00:00-07:00,The World in 2050: Four Forces Shaping Civilization's Northern Future
Ian Morris,,History,9.78037E+12,2010-10-11T03:00:00-07:00,"Why the West Rules--For Now: The Patterns of History, and What They Reveal About the Future"
Steve Wozniak & Gina Smith,,Autobiography,9.78039E+12,2006-10-31T00:13:24-08:00,"IWoz: Computer Geek to Cult Icon : How I Invented the Personal Computer, Co-Founded Apple, and Had Fun Doing It"
S. J. Rozan,,Fiction:Detective,9.78193E+12,2007-08-01T03:00:00-07:00,Bronx Noir
Myron Uhlberg,,Autobiography,553806882,2009-02-02T02:00:00-08:00,"Hands of My Father: A Hearing Boy, His Deaf Parents, and the Language of Love"
Mustafa Ziyalan & Amy Spangler,,Fiction:Detective,9.78193E+12,2008-01-15T00:13:44-08:00,Istanbul Noir
Michael Sims,,Mystery,9.78014E+12,2011-01-24T02:00:00-08:00,The Penguin Book of Victorian Women in Crime: Forgotten Cops and Private Eyes From the Time of Sherlock Holmes
Matthew Reilly,,Mystery,9.78144E+12,2010-09-28T01:13:56-07:00,Hell Island
Marlo Thomas,,Autobiography,9.7814E+12,2010-09-28T01:14:05-07:00,Growing Up Laughing: My Story and the Story of Funny
Marina Fiorato,,Fiction,9.78031E+12,2009-05-26T01:14:14-07:00,The Glassblower of Murano
Marianne Delacourt,,Fiction:Detective,9.78174E+12,2010-11-28T02:00:00-08:00,Sharp Turn
Margaret George,,Fiction:Historical,9.78031E+12,1998-09-28T01:14:21-07:00,"The Autobiography of Henry VIII: With Notes by His Fool, Will Somers"
Catherine Cooper,,Children's Books,9.78191E+12,2010-08-20T01:14:27-07:00,The Golden Acorn
James Patterson & Michael Ledwidge,,Fiction:Detective,9.78032E+12,2011-01-24T00:13:15-08:00,Tick Tock
Michael Caine,,Autobiography,9.78081E+12,2010-10-26T01:23:45-07:00,The Elephant to Hollywood
Kitty Kelley,,Autobiography,9.78045E+12,1997-09-01T01:23:53-07:00,The Royals
Guy Adams,,Fantasy,9.78001E+12,2010-02-11T00:23:59-08:00,The World House
Duane Dog Chapman,,Autobiography,9.7814E+12,2010-03-16T01:24:04-07:00,"Where Mercy Is Shown, Mercy Is Given"
Amy Chua,,Autobiography,9.78159E+12,2011-01-10T02:00:00-08:00,Battle Hymn of the Tiger Mother
Kazuo Ishiguro,,Science-Fiction,9.78068E+12,2006-01-30T16:56:45-08:00,Never Let Me Go
Robin Kaye,,Romance,9.7814E+12,2010-12-31T17:14:10-08:00,Yours for the Taking
Louisa Edwards,,Romance,9.78031E+12,2009-09-01T03:00:00-07:00,Can't Stand the Heat
Louisa Edwards,,Romance,9.78031E+12,2010-03-01T02:00:00-08:00,On the Steamy Side
Raymond Chandler,,Fiction:Detective,9.78039E+12,1988-01-15T00:55:32-08:00,The Lady in the Lake
Raymond Chandler,,Fiction:Detective,9.78039E+12,1988-09-12T01:55:49-07:00,The Simple Art of Murder
Raymond Chandler,,Fiction:Detective,9.78039E+12,1992-08-01T01:56:01-07:00,Trouble Is My Business
Margaret C. Wang & Herbert J. Walberg,,Non-fiction,9.78081E+12,2001-03-01T00:56:18-08:00,School Choice or Best Systems: What Improves Education?
James Tooley,,Non-fiction,9.78193E+12,2009-04-24T03:00:00-07:00,The Beautiful Tree: A Personal Journey Into How the World's Poorest People Are Educating Themselves
Raymond Chandler,,Fiction:Detective,9.78039E+12,1988-07-11T03:00:00-07:00,The High Window
Brad Meltzer,,Fiction:Legal,9.78006E+12,2009-10-22T03:00:00-07:00,The Tenth Justice
Susan Abulhawa,,Contemporary,9.78141E+12,2011-02-07T11:30:22-08:00,Mornings in Jenin
Simon R. Green,,Science-Fiction,9.78045E+12,2005-02-01T02:00:00-08:00,Deathstalker Return
Simon R. Green,,Science-Fiction,9.78045E+12,2003-01-07T02:00:00-08:00,Deathstalker Legacy
Simon R. Green,,Science-Fiction,9.78045E+12,1999-09-01T03:00:00-07:00,Deathstalker Destiny: Being the Fifth and Last Part of the Life and Times of Owen Deathstalker
Rebecca Dean,,Fiction:Historical,9.78077E+12,2010-12-21T02:00:00-08:00,The Golden Prince
Laurell K. Hamilton,,Fantasy:Detective,9.78035E+12,2008-11-04T02:00:00-08:00,Swallowing Darkness
Julie Kagawa,,Fiction:Young Adult,9.78037E+12,2011-01-25T11:31:55-08:00,The Iron Queen
Jean M. Auel,,Fiction:Historical,9.78055E+12,2002-01-15T11:32:08-08:00,The Shelters of Stone
Jean M. Auel,,Fiction:Historical,9.78055E+12,2002-06-25T03:00:00-07:00,The Plains of Passage
Jean M. Auel,,Fiction:Historical,9.78055E+12,1982-01-15T11:33:09-08:00,The Valley of Horses: A Novel
Jann Wenner & Joe Levy,,Non-fiction,9.78032E+12,2007-11-01T12:33:30-07:00,The Rolling Stone Interviews
Donita K. Paul,,Fantasy,9.78158E+12,2004-06-22T12:33:51-07:00,Dragonspell
Diana Gabaldon,,Fiction:Historical,9.78044E+12,1992-06-02T03:00:00-07:00,Outlander
David Anthony Durham,,Fantasy,9.78039E+12,2008-08-26T03:00:00-07:00,Acacia: Book One: The War With the Mein
Anne McCaffrey & Mercedes Lackey & Margaret Ball,,Science-Fiction,9.78074E+12,2003-11-04T02:00:00-08:00,Brain Ships
Alan Dean Foster,,Science-Fiction,9.78035E+12,2004-06-29T12:29:30-07:00,Lost and Found: A Novel
Alan Dean Foster,,Science-Fiction,9.78035E+12,1987-03-12T11:29:52-08:00,For Love of Mother-Not
Gabriel Cousens & M.D.,,food,9.78156E+12,2009-03-02T02:00:00-08:00,Conscious Eating: Second Edition
Richard Baker,,Fantasy,9.78079E+12,2010-04-07T13:24:44-07:00,Farthest Reach: The Last Mythal
Richard Baker,,Fantasy,9.78079E+12,2010-04-07T13:24:52-07:00,Final Gate: The Last Mythal
R. A. Salvatore,,Fantasy,9.78079E+12,2009-09-01T03:00:00-07:00,The Chaos Curse
Dean Koontz,,Fiction:Suspense,9.78043E+12,1996-01-15T01:19:59-08:00,The Eyes of Darkness
Adolfo Bioy Casares & Ruth L. C. Simms,,Fiction,9.78159E+12,2003-08-31T03:00:00-07:00,The Invention of Morel
Chris Bradford,,Fiction:Young Adult,9.78014E+12,2008-08-26T04:24:16-07:00,The Way of the Warrior
Chris Bradford,,Fiction:Young Adult,9.78142E+12,2010-03-16T03:00:00-07:00,Young Samurai: The Way of the Sword
Chris Bradford,,Fiction:Young Adult,9.78014E+12,2010-05-13T04:28:08-07:00,Young Samurai : The Way of the Dragon
Chris Bradford,,Fiction:Young Adult,9.78014E+12,2010-10-01T04:28:15-07:00,The Ring of Earth
George P. Pelecanos,,Fiction:Thriller,9.78032E+12,2000-01-11T03:25:03-08:00,Shame the Devil: A Novel
George P. Pelecanos,,Fiction:Thriller,9.78032E+12,2005-03-22T03:25:10-08:00,Drama City: A Novel
George P. Pelecanos,,Fiction:Detective,9.78032E+12,2008-08-01T04:25:20-07:00,The Turnaround
Greg Egan,,Science-Fiction,9.78006E+12,2003-12-31T03:25:26-08:00,Schild's Ladder
James A. Owen,,Fiction:Young Adult,9.78142E+12,2008-01-01T03:25:34-08:00,The Search for the Red Dragon
James A. Owen,,Fiction:Young Adult,9.78142E+12,2008-10-21T04:25:43-07:00,The Indigo King
James A. Owen,,Fiction:Young Adult,9.78142E+12,2009-10-27T04:25:50-07:00,The Shadow Dragons
James Swain,,Fiction:Detective,9.78035E+12,2003-04-01T02:00:00-08:00,Sucker Bet
James Swain,,Fiction:Detective,9.78035E+12,2006-05-30T04:26:05-07:00,Deadman's Bluff
Joe Abercrombie,,Fantasy,9.78058E+12,2011-08-18T04:26:12-07:00,The Heroes
Orlando Figes,,Fiction:Historical,9.78081E+12,2002-10-21T04:26:19-07:00,Natasha's Dance: A Cultural History of Russia
Rennie Airth,,Mystery:Historical,9.78014E+12,2010-06-29T04:26:26-07:00,The Dead of Winter
Robert Crais,,Fiction:Detective,9.78035E+12,2000-02-01T03:26:33-08:00,L.A. Requiem
Stuart Woods,,Fiction:Detective,9.78045E+12,2002-10-01T04:26:43-07:00,Orchid Blues
Stuart Woods,,Fiction:Detective,9.78045E+12,2001-09-06T03:00:00-07:00,L.A. Dead
Lisa Zunshine,,Science,9.78081E+12,2006-03-22T02:00:00-08:00,Why We Read Fiction: Theory of Mind and the Novel
Richard Lee Byers,,Fantasy,9.78079E+12,2010-01-26T11:28:41-08:00,Unclean: The Haunted Lands
Richard Lee Byers,,Fantasy,9.78079E+12,2010-01-26T02:00:00-08:00,Unholy: The Haunted Lands
Richard Lee Byers,,Fantasy,9.78079E+12,2010-01-26T02:00:00-08:00,Undead: The Haunted Lands
Anthony Bourdain,,Mystery,9.78158E+12,2003-04-28T14:22:19-07:00,The Bobby Gold Stories
Anthony Bourdain,,Mystery,9.78158E+12,2000-09-16T14:22:40-07:00,Bone in the Throat
Andy McDermott,,Fiction:Suspense,9.78055E+12,2011-03-22T03:00:00-07:00,The Sacred Vault: A Novel
Thomas Bernhard & Jack Dawson & Mark M. Anderson,,Fiction,9.7814E+12,2006-10-17T14:23:02-07:00,The Loser
Jean-Christophe Valtat,,Fiction,9.78194E+12,2010-08-31T03:00:00-07:00,Aurorarama
Tim Waggoner,,Fantasy,9.78079E+12,2006-05-08T22:44:35-07:00,Thieves of Blood
Tim Waggoner,,Fantasy,9.78079E+12,2007-03-12T22:44:42-07:00,Forge of the Mind Slayers
Tim Waggoner,,Fantasy,9.78079E+12,2008-02-04T21:44:48-08:00,Sea of Death
MobileReference & mobi,,Religon,,2010-07-13T03:00:00-07:00,"Holy Bible - the Illustrated King James Bible (KJV): The Old Testament, the New Testament, and Deuterocanonical Literature"
David Wong,,Horror,9.78031E+12,2009-09-28T22:00:00-07:00,John Dies at the End
Robert A. Heinlein,,Science-Fiction,9.78044E+12,1987-04-30T03:00:00-07:00,Stranger in a Strange Land
Isaac Asimov,,Science-Fiction,,2009-04-23T13:24:00-07:00,Prelude to Foundation
Isaac Asimov,,Science-Fiction,,2009-04-23T13:24:00-07:00,Forward the Foundation
Isaac Asimov,,Science-Fiction,,2009-04-23T13:24:00-07:00,Foundation
Isaac Asimov,,Science-Fiction,,2009-04-23T03:00:00-07:00,Foundation and Empire
Isaac Asimov,,Science-Fiction,,2009-04-23T21:16:17-07:00,Second Foundation
Isaac Asimov,,Science-Fiction,,2009-04-23T20:45:29-07:00,Foundation's Edge
Isaac Asimov & Richard Hantula,,Science-Fiction,9.78084E+12,2004-10-14T23:55:11-07:00,Science Fiction: Vision of Tomorrow
Daniel Quinn,,Fiction,9.78055E+12,1995-01-15T00:18:48-08:00,Ishmael
Fyodor Dostoyevsky & Richard Pevear & Larissa Volokhonsky,,classics,9.78068E+12,1991-01-15T02:00:00-08:00,The Brothers Karamazov: A Novel in Four Parts With Epilogue
Fyodor Dostoyevsky & Andrew R. MacAndrew,,classics,9.78055E+12,1970-01-15T02:00:00-08:00,The Brothers Karamazov
Joe Haldeman,,Science-Fiction,9.78044E+12,2007-07-30T03:00:00-07:00,A Separate War and Other Stories
Joe Haldeman,,Science-Fiction,9.78061E+12,2000-10-14T03:00:00-07:00,Forever Free
Joe Haldeman,,Science-Fiction,9.78031E+12,2009-02-16T02:00:00-08:00,The Forever War
Robert A. Heinlein & Robert A.,,Science-Fiction,9.78058E+12,2008-12-27T01:46:17-08:00,The Moon Is a Harsh Mistress
John Lloyd & John Mitchinson,,Reference,9.78031E+12,2007-08-07T03:00:00-07:00,The Book of General Ignorance
John Lloyd & John Mitchinson,,Reference,9.78057E+12,2010-10-20T03:00:00-07:00,The Second Book of General Ignorance: Everything You Think You Know Is Still Wrong
Allan Folsom,,Fiction:Thriller,9.78032E+12,1994-01-15T02:04:32-08:00,The Day After Tomorrow: A Novel
Betsy Tobin,,Mystery:Historical,9.78074E+12,2001-02-15T02:00:00-08:00,Bone House: A Novel
Chuck Logan,,Fiction:Thriller,9.78006E+12,2005-05-05T03:00:00-07:00,After the Rain
David Lindsey,,Fiction:Suspense,9.78045E+12,2004-04-20T03:04:47-07:00,The Face of the Assassin
David Lindsey,,Fiction:Suspense,9.78045E+12,2003-04-23T03:04:52-07:00,The Rules of Silence
Deborah Chester,,Fantasy,9.78044E+12,2004-01-27T02:05:01-08:00,Reign of Shadows
Deborah Chester,,Fantasy,9.78044E+12,2004-02-24T02:05:10-08:00,Shadow War
Deborah Chester,,Fantasy,9.78044E+12,2004-03-29T02:05:16-08:00,Realm of Light
Harlan Ellison,,Science-Fiction,9.78039E+12,2009-07-31T03:00:00-07:00,"Again, Dangerous Visions"
Dayton Ward,,Science-Fiction:Star Trek,9.78144E+12,2011-01-25T02:05:30-08:00,Star Trek: Typhon Pact: Paths of Disharmony
Kjell Eriksson & Ebba Segerberg,,Mystery,9.78031E+12,2007-02-06T12:21:41-08:00,The Princess of Burundi
Chuck Gannon & Steve White & Charles E. Gannon,,Science-Fiction,9.78144E+12,2011-05-03T13:22:05-07:00,Extremis
Kjell Eriksson,,Mystery,9.78031E+12,2008-04-28T23:00:00-07:00,The Cruel Stars of the Night
Kjell Eriksson,,Mystery,9.78031E+12,2009-06-22T23:00:00-07:00,The Demon of Dakar
Anne McCaffrey,,Science-Fiction,9.78035E+12,2003-12-30T02:00:00-08:00,The Mystery of Ireta: Dinosaur Planet & Dinosaur Planet Survivors
Miguel De Cervantes Saavedra & Edith Grossman & Harold Bloom,,classics,9.78006E+12,2003-10-09T03:00:00-07:00,Don Quixote
Robert A. Heinlein,,Science-Fiction,9.78144E+12,2009-01-15T02:00:00-08:00,Starship Troopers
Erich Maria Remarque,,classics,9.78045E+12,1982-01-15T02:00:00-08:00,All Quiet on the Western Front
Hermann Hesse,,Fiction,9.78088E+12,2009-12-31T02:00:00-08:00,Steppenwolf
Mark Haddon,,Fiction,9.7814E+12,2004-01-14T02:00:00-08:00,The Curious Incident of the Dog in the Night-Time
Carl Sagan,,Science-Fiction,9.78067E+12,1997-01-14T02:00:00-08:00,Contact
William Luther Pierce,,Fiction,9.78157E+12,1996-01-15T02:00:00-08:00,The Turner Diaries
Arthur C. Clarke,,Science-Fiction,9.78058E+12,2009-03-31T03:00:00-07:00,Rendezvous With Rama
Marquis De Sade,,classics,9.7816E+12,2009-03-26T03:00:00-07:00,The 120 Days of Sodom
Margaret Atwood,,Science-Fiction,9.78039E+12,2003-01-15T02:00:00-08:00,Oryx and Crake: A Novel
Arthur C. Clarke,,Science-Fiction,9.78035E+12,2001-07-03T03:00:00-07:00,Childhood's End
Philip K. Dick,,Science-Fiction,9.78068E+12,1991-12-02T02:00:00-08:00,The Three Stigmata of Palmer Eldritch
William S. Burroughs,,Fiction,9.7808E+12,2004-01-29T22:25:29-08:00,Naked Lunch: The Restored Text
Iain M. Banks,,Science-Fiction,9.78032E+12,2009-07-14T23:30:57-07:00,Against a Dark Background
Thomas Pynchon,,classics,9.78014E+12,2000-01-15T02:00:00-08:00,Gravity's Rainbow
Alan Dean Foster,,Science-Fiction,9.78035E+12,2004-04-26T03:00:00-07:00,The Chronicles of Riddick
Carl Sagan,,Science,9.78144E+12,2008-06-25T03:00:00-07:00,The Demon-Haunted World: Science as a Candle in the Dark
Dalton Trumbo,,Fiction,9.78014E+12,2009-09-06T03:00:00-07:00,Johnny Got His Gun
Megan Hart & Lauren Dane,,Romance,9.78035E+12,2009-11-10T02:00:00-08:00,No Reservations
Kevin J. Anderson,,Science-Fiction,9.78032E+12,2009-04-30T03:00:00-07:00,The Ashes of Worlds
Kevin J. Anderson,,Science-Fiction,9.78032E+12,2007-11-01T01:03:07-07:00,Hidden Empire
Kevin J. Anderson,,Science-Fiction,9.78032E+12,2007-11-01T01:01:47-07:00,A Forest of Stars
Kevin J. Anderson,,Science-Fiction,9.78032E+12,2007-11-01T01:02:00-07:00,Horizon Storms
Kevin J. Anderson,,Science-Fiction,9.78032E+12,2007-11-01T01:02:21-07:00,Scattered Suns
Kevin J. Anderson,,Science-Fiction,9.78032E+12,2007-11-01T01:02:33-07:00,Of Fire and Night
Kevin J. Anderson,,Science-Fiction,9.78032E+12,2008-06-01T01:02:55-07:00,Metal Swarm
Lauren Dane,,Romance,9.78043E+12,2010-11-02T01:10:30-07:00,Inside Out
Lauren Dane,,Romance,9.78043E+12,2009-08-03T03:00:00-07:00,Laid Bare
Jodi Lynn Copeland & Anya Bast & Lauren Dane & Kit Tunstall,,Romance,9.78037E+12,2009-04-30T03:00:00-07:00,What Happens in Vegas...After Dark: Hot for Revenge\The Promise\Sensual Magic\Divine Desires
Larry Niven & Jerry Pournelle,,Science-Fiction,9.78067E+12,2011-01-30T00:25:06-08:00,The Mote in God's Eye
Noam Chomsky,,Politics,9.78039E+12,1987-01-15T00:27:30-08:00,The Chomsky Reader
Gareth Hinds & William Shakespeare,,classics,9.78076E+12,2009-10-13T02:38:58-07:00,King Lear
